2026-08-09 22:40:21.298 | E-ZZIO CODE RELOCATION ENGINE START
2026-08-09 22:40:30.005 | DRY-RUN terminé — aucune modification
2026-08-09 22:40:45.429 | Execution cancelled by user
2026-08-09 22:40:46.408 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_internal\operations\build__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.410 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_internal\operations\install__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.411 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_internal\req__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.412 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_internal\resolution__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.413 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_internal\resolution\legacy__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.415 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_internal\resolution\resolvelib__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.417 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_internal\utils__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.418 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_internal\vcs__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.420 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.421 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\cachecontrol__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.423 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\cachecontrol\caches__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.424 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\certifi__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.426 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\distlib__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.427 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\distro__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.428 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\idna__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.430 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\msgpack__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.432 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\packaging__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.433 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\packaging\licenses__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.434 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\pkg_resources__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.436 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\platformdirs__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.437 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\pygments__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.439 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\pygments\filters__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.440 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\pygments\formatters__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.442 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\pygments\lexers__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.443 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\pygments\styles__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.444 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\pyproject_hooks__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.446 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\pyproject_hooks_in_process__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.448 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\requests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.449 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\resolvelib__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.450 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\resolvelib\resolvers__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.452 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\rich__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.453 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\tomli_w__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.454 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\tomli__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.455 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\truststore__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.457 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\urllib3__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.458 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\urllib3\contrib__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.460 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\urllib3\contrib\emscripten__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.463 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\urllib3\http2__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.465 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pip_vendor\urllib3\util__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.467 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pkg_resources__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.469 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pkg_resources\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.470 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pkg_resources\tests\data\my-test-package-source__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.472 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.474 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\application__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.476 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\clipboard__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.477 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\completion__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.479 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\contrib__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.481 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\contrib\completers__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.482 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\contrib\regular_languages__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.484 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\contrib\ssh__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.485 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\contrib\telnet__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.487 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\eventloop__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.488 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\filters__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.490 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\formatted_text__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.491 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\input__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.492 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\key_binding__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.494 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\key_binding\bindings__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.495 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\layout__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.496 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\lexers__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.498 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\output__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.499 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\shortcuts__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.500 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\shortcuts\progress_bar__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.505 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\styles__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.506 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\prompt_toolkit\widgets__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.508 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pycparser__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.509 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\pytz__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.511 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.512 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\access_governance_cp__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.513 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\access_governance_cp\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.514 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\access_governance_cp\src\oci_cli_access_governance_cp__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.516 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\access_governance_cp\src\oci_cli_access_governance_cp\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.517 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\access_governance_cp\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.518 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\adm__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.519 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\adm\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.520 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\adm\src\oci_cli_application_dependency_management__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.522 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\adm\src\oci_cli_application_dependency_management\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.523 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\adm\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.524 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_data_platform__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.526 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_data_platform\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.527 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_data_platform\src\oci_cli_ai_data_platform__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.528 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_data_platform\src\oci_cli_ai_data_platform\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.529 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_data_platform\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.530 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_document__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.531 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_document\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.533 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_document\src\oci_cli_ai_service_document__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.534 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_document\src\oci_cli_ai_service_document\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.535 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_document\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.536 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_language__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.537 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_language\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.538 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_language\src\oci_cli_ai_service_language__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.539 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_language\src\oci_cli_ai_service_language\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.541 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_language\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.543 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_speech__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.544 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_speech\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.545 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_speech\src\oci_cli_ai_service_speech__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.546 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_speech\src\oci_cli_ai_service_speech\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.547 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_speech\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.549 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_vision__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.550 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_vision\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.551 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_vision\src\oci_cli_ai_service_vision__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.552 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_vision\src\oci_cli_ai_service_vision\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.553 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\ai_vision\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.554 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\analytics__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.556 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\analytics\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.557 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\analytics\src\oci_cli_analytics__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.559 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\analytics\src\oci_cli_analytics\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.560 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\analytics\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.561 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\announcements_service__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.562 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\announcements_service\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.563 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\announcements_service\src\oci_cli_announcement_subscription__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.564 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\announcements_service\src\oci_cli_announcement_subscription\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.566 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\announcements_service\src\oci_cli_announcement__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.567 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\announcements_service\src\oci_cli_announcement\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.568 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\announcements_service\src\oci_cli_announcements_preferences__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.570 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\announcements_service\src\oci_cli_announcements_preferences\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.571 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\announcements_service\src\oci_cli_announcements_service__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.572 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\announcements_service\src\oci_cli_announcements_service\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.573 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\announcements_service\src\oci_cli_service__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.574 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\announcements_service\src\oci_cli_service\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.576 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\announcements_service\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.577 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\api_platform__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.578 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\api_platform\src__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.579 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\api_platform\src\oci_cli_api_platform__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.581 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\api_platform\src\oci_cli_api_platform\generated__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
2026-08-09 22:40:46.582 | MOVE CANDIDATE | C:\Users\enrik\lib\oracle-cli\Lib\site-packages\services\api_platform\tests__pycache__ -> G:\AI\E-zzio\runtime\cache__pycache__
